Timestamp,Topic,Room,Data_Payload
"31/3/2569 20:00:01","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:28";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:06","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:33";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:11","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:38";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:16","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:43";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:22","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:48";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:26","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:56:53";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:30","m5/room1/doorstatus","room1","{"Register":false;"room":"room1";"status":"open";"M5":true;"RFID":null;"Timestamp":"1999-11-30 00:56:57";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:33","m5/room1/doorstatus","room1","{"Register":false;"room":"room1";"status":"closed";"M5":true;"RFID":null;"Timestamp":"1999-11-30 00:57:00";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:34","m5/room1/power","room1","{"room":"room1";"current_amp":0.07;"power_watt":0.37;"Timestamp":"1999-11-30 00:57:01";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:39","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:57:06";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:41","m5/room1/doorstatus","room1","{"Register":false;"room":"room1";"status":"open";"M5":false;"RFID":"WEB";"Timestamp":"1999-11-30 00:57:08";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:44","m5/room1/doorstatus","room1","{"Register":false;"room":"room1";"status":"closed";"M5":true;"RFID":null;"Timestamp":"1999-11-30 00:57:11";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:44","m5/room1/power","room1","{"room":"room1";"current_amp":0.06;"power_watt":0.29;"Timestamp":"1999-11-30 00:57:11";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:49","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:57:16";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:00:53","m5/room2/doorstatus","room2","{"Register":false;"room":"room2";"status":"open";"M5":false;"RFID":"WEB";"Timestamp":"1999-11-30 00:57:20";"hash":"99a3ae2c514ee9ff2d6d79a8029a1f4c520e5d79f79d851f3c456ae49c008c88"}"
"31/3/2569 20:00:56","m5/room2/doorstatus","room2","{"Register":false;"room":"room2";"status":"closed";"M5":true;"RFID":null;"Timestamp":"1999-11-30 00:57:23";"hash":"99a3ae2c514ee9ff2d6d79a8029a1f4c520e5d79f79d851f3c456ae49c008c88"}"
"31/3/2569 20:00:56","m5/room1/power","room1","{"room":"room1";"current_amp":0.05;"power_watt":0.27;"Timestamp":"1999-11-30 00:57:23";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:01:01","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:57:28";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
"31/3/2569 20:01:07","m5/room1/power","room1","{"room":"room1";"current_amp":0;"power_watt":0;"Timestamp":"1999-11-30 00:57:33";"hash":"01c17f990d960f361520eb02e417122b143da15f6f2f5997072f376f1fa21de4"}"
